provider_etf_id,ticker_id,value_date,ranking,delta,benchmark_mode,style_type,exchange,country,esg_qualified,name,market_cap,etf_region,canonical_ticker_id
125,1353,2026-09-15,4,0.01549703700639072,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
133,396,2026-09-15,4,0.021906694797520408,full_universe,value,NYSE,US,True,Citigroup Inc.,233553592900.0,US,396
134,932,2026-09-15,4,0.033907415915082194,full_universe,value,NYSE,US,False,Capital One Financial Corporation,126899372250.0,US,932
136,149,2026-09-15,4,0.02323010557843379,full_universe,growth,NYSE,US,False,"Arista Networks, Inc.",242818234424.0,US,149
144,121,2026-09-15,4,0.014817366798714957,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
145,564,2026-09-15,4,0.030762093903061193,full_universe,growth,NASDAQ,US,True,"Advanced Micro Devices, Inc.",822148520000.0,US,564
146,2068,2026-09-15,4,0.02203504752528637,full_universe,value,NYSE,US,True,Thermo Fisher Scientific Inc.,238353993190.0,US,2068
156,1700,2026-09-15,4,0.019177274256994913,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
159,1353,2026-09-15,4,0.03177290035989688,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
179,1071,2026-09-15,4,0.03129303124866338,full_universe,value,NYSE,US,False,General Dynamics Corporation,97021740200.0,US,1071
181,67,2026-09-15,4,0.02766303520444611,full_universe,growth,NYSE,JP,False,"Sumitomo Mitsui Financial Group, Inc.",103752789920.0,US,6994
182,220,2026-09-15,4,0.026344351439377276,full_universe,value,NASDAQ,US,False,"Cisco Systems, Inc.",433833713577.0,US,220
184,2784,2026-09-15,4,0.027019801395035275,full_universe,growth,NYSE,US,False,Eli Lilly and Company,1070740682180.0,US,2784
187,2794,2026-09-15,4,0.020746326472242782,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
199,45,2026-09-15,4,0.03805377144495369,full_universe,value,NYSE,US,True,Bank of America Corporation,422389036800.0,US,45
202,706,2026-09-15,4,0.02956450149610574,full_universe,value,NYSE,US,False,"Assurant, Inc.",14176063836.0,US,706
203,1041,2026-09-15,4,0.029919085396312578,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4143561174186.0,US,1064
204,1699,2026-09-15,4,0.02512086308641915,full_universe,value,NYSE,US,True,Slb N.V.,80440565126.0,US,1699
216,2823,2026-09-15,4,0.014044663383511222,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
217,121,2026-09-15,4,0.019942759607424098,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
218,1271,2026-09-15,4,0.019661112436276263,full_universe,value,NYSE,US,False,"Merck & Co., Inc.",355160116000.0,US,1271
225,1552,2026-09-15,4,0.037674973094017586,full_universe,value,NASDAQ,US,False,"PepsiCo, Inc.",185093000000.0,US,1552
227,1621,2026-09-15,4,0.03372532630840777,full_universe,growth,NASDAQ,US,False,Palantir Technologies Inc.,396209839200.0,US,1621
234,1204,2026-09-15,4,0.0400316486227728,full_universe,growth,NYSE,US,True,Mastercard Incorporated,502778427720.0,US,1204
235,1376,2026-09-15,4,0.022551271189098727,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
236,1376,2026-09-15,4,0.05488285360770099,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
237,2640,2026-09-15,4,0.015501680225160644,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
238,1860,2026-09-15,4,0.015403664579612569,full_universe,value,NYSE,US,False,The Procter & Gamble Company,348641462700.0,US,1860
36,121,2026-09-15,5,0.012952853489137484,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
38,2794,2026-09-15,5,0.024879269120620218,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
39,2807,2026-09-15,5,0.014997133705845453,full_universe,growth,NASDAQ,US,False,"Natera, Inc.",50236957700.0,US,2807
42,937,2026-09-15,5,0.01511779116345325,full_universe,value,NYSE,US,True,ConocoPhillips,172047479669.0,US,937
48,2027,2026-09-15,5,0.027221609291093147,full_universe,value,NYSE,US,False,Loews Corporation,22472032490.0,US,2027
50,1271,2026-09-15,5,0.006607857376878438,full_universe,value,NYSE,US,False,"Merck & Co., Inc.",355160116000.0,US,1271
53,256,2026-09-15,5,0.014870174159358573,full_universe,value,NYSE,US,True,AbbVie Inc.,464675345887.0,US,256
56,2333,2026-09-15,5,0.020236389199970988,full_universe,value,NYSE,US,True,Wells Fargo & Company,271313280000.0,US,2333
59,1353,2026-09-15,5,0.006863552880375028,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
60,1099,2026-09-15,5,0.02281366160181749,full_universe,growth,NASDAQ,US,True,"Alnylam Pharmaceuticals, Inc.",31882670430.0,US,1099
62,1700,2026-09-15,5,0.018003633343005997,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
64,223,2026-09-15,5,0.014697859507775204,full_universe,value,NASDAQ,US,True,CSX Corporation,90141676800.0,US,223
65,2640,2026-09-15,5,0.027795276345144095,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
66,150,2026-09-15,5,0.038898523020640605,full_universe,growth,NYSE,US,False,Amphenol Corporation,191481794000.0,US,150
67,2793,2026-09-15,5,0.028576060310017172,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
69,1353,2026-09-15,5,0.022045036272629118,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
70,2793,2026-09-15,5,0.026266432185871026,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
71,248,2026-09-15,5,0.02867573399788038,full_universe,growth,NYSE,US,False,Oracle Corporation,404331573900.0,US,248
75,494,2026-09-15,5,0.013350085584358237,full_universe,growth,NASDAQ,US,False,Costco Wholesale Corporation,399729796650.0,US,494
76,2793,2026-09-15,5,0.03209424385920577,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
77,2333,2026-09-15,5,0.028927270976360192,full_universe,value,NYSE,US,True,Wells Fargo & Company,271313280000.0,US,2333
79,2794,2026-09-15,5,0.03273416554549184,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
80,2794,2026-09-15,5,0.029897297934410344,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
83,452,2026-09-15,5,0.0312737695834173,full_universe,value,NYSE,US,True,Cigna Corporation,76339076405.0,US,452
84,2640,2026-09-15,5,0.040800632798057894,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
87,1353,2026-09-15,5,0.028184016177172207,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
89,2793,2026-09-15,5,0.03406065021267952,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
91,2030,2026-09-15,5,0.03501157196358657,full_universe,value,NYSE,US,False,The Southern Company,98873442000.0,US,2030
92,1376,2026-09-15,5,0.03314474561680127,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
95,2793,2026-09-15,5,0.028097899565860944,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
106,2653,2026-09-15,5,0.023363789004898036,full_universe,growth,NYSE,US,False,"Motorola Solutions, Inc.",77875363440.0,US,2653
124,1039,2026-09-15,5,0.03913696044916992,full_universe,growth,NYSE,US,False,GE Aerospace,318583569617.0,US,1039
133,1353,2026-09-15,5,0.020412248097401574,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
134,2333,2026-09-15,5,0.03141885336790505,full_universe,value,NYSE,US,True,Wells Fargo & Company,271313280000.0,US,2333
136,2793,2026-09-15,5,0.023165395905772733,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
141,571,2026-09-15,5,0.05230005770881203,full_universe,growth,NYSE,US,True,Howmet Aerospace Inc.,89892148206.0,US,571
144,1443,2026-09-15,5,0.014136422515670741,full_universe,value,NYSE,US,False,The Coca-Cola Company,381679115935.0,US,1443
145,2823,2026-09-15,5,0.027518918768688644,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
146,2330,2026-09-15,5,0.021702112235438126,full_universe,value,NASDAQ,US,True,"Warner Bros. Discovery, Inc.",70275041757.0,US,2330
156,740,2026-09-15,5,0.010012561807439412,full_universe,growth,NASDAQ,US,True,Lam Research Corporation,338741895900.0,US,740
179,923,2026-09-15,5,0.029897917532553206,full_universe,value,NASDAQ,US,False,SEI Investments Company,12700410580.0,US,923
181,377,2026-09-15,5,0.026547689635570398,full_universe,growth,NYSE,JP,True,"Mitsubishi UFJ Financial Group, Inc.",267374649820.0,US,6987
182,1104,2026-09-15,5,0.021964547767134364,full_universe,value,NYSE,US,True,JPMorgan Chase & Co.,944500479900.0,US,1104
184,1700,2026-09-15,5,0.026769095410886533,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
187,1641,2026-09-15,5,0.00978350675568564,full_universe,value,NYSE,US,True,Philip Morris International Inc.,302541787100.0,US,1641
199,1104,2026-09-15,5,0.0342168383733427,full_universe,value,NYSE,US,True,JPMorgan Chase & Co.,944500479900.0,US,1104
202,1699,2026-09-15,5,0.029304161474706613,full_universe,value,NYSE,US,True,Slb N.V.,80440565126.0,US,1699
203,2794,2026-09-15,5,0.029269517144046894,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
204,2488,2026-09-15,5,0.024406813433028633,full_universe,value,NYSE,US,True,UnitedHealth Group Incorporated,341398725796.0,US,2488
216,2794,2026-09-15,5,0.011541622310751863,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
217,1041,2026-09-15,5,0.01847542320457453,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4143561174186.0,US,1064
218,808,2026-09-15,5,0.01898752425849419,full_universe,value,NYSE,US,True,McKesson Corporation,105318685680.0,US,808
225,2492,2026-09-15,5,0.037185500714195276,full_universe,value,NYSE,US,False,Bristol-Myers Squibb Company,130181908300.0,US,2492
227,2640,2026-09-15,5,0.03213968110326661,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
234,1104,2026-09-15,5,0.03727952684061478,full_universe,value,NYSE,US,True,JPMorgan Chase & Co.,944500479900.0,US,1104
235,2541,2026-09-15,5,0.0223294386744843,full_universe,value,NYSE,US,False,"Republic Services, Inc.",68621378560.0,US,2541
236,1041,2026-09-15,5,0.05152692288502114,full_universe,growth,NASDAQ,US,True,Alphabet Inc.,4143561174186.0,US,1064
237,519,2026-09-15,5,0.015462385797497721,full_universe,growth,NYSE,US,True,"Salesforce, Inc.",209377350000.0,US,519
238,1271,2026-09-15,5,0.012880865922723781,full_universe,value,NYSE,US,False,"Merck & Co., Inc.",355160116000.0,US,1271
36,1353,2026-09-15,6,0.008803071089273251,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
38,740,2026-09-15,6,0.0187397178397413,full_universe,growth,NASDAQ,US,True,Lam Research Corporation,338741895900.0,US,740
39,1535,2026-09-15,6,0.014826363616643114,full_universe,growth,NASDAQ,US,False,"Palo Alto Networks, Inc.",305698350000.0,US,1535
42,396,2026-09-15,6,0.013866499462350078,full_universe,value,NYSE,US,True,Citigroup Inc.,233553592900.0,US,396
48,1277,2026-09-15,6,0.027057099148023914,full_universe,value,NYSE,US,False,M&T Bank Corporation,34112880210.0,US,1277
50,519,2026-09-15,6,0.006196043858453817,full_universe,growth,NYSE,US,True,"Salesforce, Inc.",209377350000.0,US,519
53,2333,2026-09-15,6,0.01441759000653978,full_universe,value,NYSE,US,True,Wells Fargo & Company,271313280000.0,US,2333
56,121,2026-09-15,6,0.014006042846067258,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
59,121,2026-09-15,6,0.006759580267062661,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
60,121,2026-09-15,6,0.02191708134900718,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
62,2784,2026-09-15,6,0.017172099255488946,full_universe,growth,NYSE,US,False,Eli Lilly and Company,1070740682180.0,US,2784
64,2794,2026-09-15,6,0.013562120156430421,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
65,2823,2026-09-15,6,0.025243271052445795,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
66,1204,2026-09-15,6,0.03297094531947155,full_universe,growth,NYSE,US,True,Mastercard Incorporated,502778427720.0,US,1204
67,798,2026-09-15,6,0.026576879786263104,full_universe,value,NYSE,US,True,APi Group Corporation,15976966180.0,US,798
69,2794,2026-09-15,6,0.02114076726607158,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
70,1376,2026-09-15,6,0.021725283986737447,full_universe,growth,NASDAQ,US,False,NVIDIA Corporation,5138969570000.0,US,1376
71,2273,2026-09-15,6,0.02838774496204736,full_universe,growth,NYSE,US,True,Royal Caribbean Cruises Ltd.,66861013500.0,US,2273
75,1700,2026-09-15,6,0.01280384056294042,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
76,152,2026-09-15,6,0.03071868848354377,full_universe,growth,NYSE,US,True,ATI Inc.,25477664017.0,US,152
77,315,2026-09-15,6,0.026360852467388035,full_universe,value,NYSE,US,True,CVS Health Corp.,120562625700.0,US,315
79,1700,2026-09-15,6,0.028843885126096182,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
80,2235,2026-09-15,6,0.02520427552415546,full_universe,growth,NYSE,US,False,"Quanta Services, Inc.",92212879050.0,US,2235
83,2306,2026-09-15,6,0.030202295853464373,full_universe,value,NYSE,US,False,Verizon Communications Inc.,214832562000.0,US,2306
84,149,2026-09-15,6,0.03046988846707381,full_universe,growth,NYSE,US,False,"Arista Networks, Inc.",242818234424.0,US,149
87,2784,2026-09-15,6,0.026285311828523426,full_universe,growth,NYSE,US,False,Eli Lilly and Company,1070740682180.0,US,2784
89,1204,2026-09-15,6,0.025399150390421163,full_universe,growth,NYSE,US,True,Mastercard Incorporated,502778427720.0,US,1204
91,1896,2026-09-15,6,0.033343747087949425,full_universe,value,NYSE,US,False,Lockheed Martin Corporation,123117766860.0,US,1896
92,2599,2026-09-15,6,0.03086623677915433,full_universe,growth,NYSE,US,True,GE Vernova Inc.,235121965416.0,US,2599
95,740,2026-09-15,6,0.027453158156238982,full_universe,growth,NASDAQ,US,True,Lam Research Corporation,338741895900.0,US,740
106,2311,2026-09-15,6,0.01991041617107063,full_universe,growth,NASDAQ,US,False,"VeriSign, Inc.",26872304000.0,US,2311
124,2640,2026-09-15,6,0.03793827674183523,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
125,1103,2026-09-15,6,0.014401749968399779,full_universe,value,NYSE,US,False,Johnson & Johnson,643924856755.0,US,1103
133,121,2026-09-15,6,0.02000414405734743,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
134,3104,2026-09-15,6,0.030352075864895738,full_universe,value,NYSE,GB,False,Unilever PLC,134516199359.0,US,3104
136,2599,2026-09-15,6,0.021838973910319217,full_universe,growth,NYSE,US,True,GE Vernova Inc.,235121965416.0,US,2599
141,2667,2026-09-15,6,0.04845660215189015,full_universe,value,NYSE,US,False,Danaher Corporation,147127951242.0,US,2667
144,937,2026-09-15,6,0.012187638127270879,full_universe,value,NYSE,US,True,ConocoPhillips,172047479669.0,US,937
145,2793,2026-09-15,6,0.02563120834500037,full_universe,growth,NASDAQ,US,False,"Meta Platforms, Inc.",1707427398677.0,US,2793
146,2489,2026-09-15,6,0.021204391394049858,full_universe,value,NASDAQ,UY,False,"MercadoLibre, Inc.",92722104047.0,US,2489
159,1134,2026-09-15,6,0.023469943995567257,full_universe,growth,NASDAQ,NL,False,ASML Holding N.V.,613385024317.0,US,1134
179,396,2026-09-15,6,0.029450721792425135,full_universe,value,NYSE,US,True,Citigroup Inc.,233553592900.0,US,396
181,1103,2026-09-15,6,0.025015128652422017,full_universe,value,NYSE,US,False,Johnson & Johnson,643924856755.0,US,1103
182,1622,2026-09-15,6,0.020926608104061627,full_universe,growth,NASDAQ,US,False,"Netflix, Inc.",324370925922.0,US,1622
184,1204,2026-09-15,6,0.02369053985297976,full_universe,growth,NYSE,US,True,Mastercard Incorporated,502778427720.0,US,1204
187,869,2026-09-15,6,0.009733170836299316,full_universe,value,NYSE,US,True,Marathon Petroleum Corporation,119939397080.0,US,869
199,1860,2026-09-15,6,0.031412547703263086,full_universe,value,NYSE,US,False,The Procter & Gamble Company,348641462700.0,US,1860
202,2488,2026-09-15,6,0.029010010591616175,full_universe,value,NYSE,US,True,UnitedHealth Group Incorporated,341398725796.0,US,2488
203,1134,2026-09-15,6,0.02922177372977651,full_universe,growth,NASDAQ,NL,False,ASML Holding N.V.,613385024317.0,US,1134
204,1103,2026-09-15,6,0.02170809940473273,full_universe,value,NYSE,US,False,Johnson & Johnson,643924856755.0,US,1103
216,220,2026-09-15,6,0.010315625343690866,full_universe,value,NASDAQ,US,False,"Cisco Systems, Inc.",433833713577.0,US,220
217,2625,2026-09-15,6,0.016761725324421727,full_universe,value,NYSE,US,False,The Charles Schwab Corporation,187461900600.0,US,2625
218,1700,2026-09-15,6,0.0183941941801715,full_universe,growth,NASDAQ,US,True,Apple Inc.,4866508537040.0,US,1700
225,2540,2026-09-15,6,0.027938841919621177,full_universe,value,NASDAQ,US,False,QUALCOMM Incorporated,197190000000.0,US,2540
227,1535,2026-09-15,6,0.028943484492416547,full_universe,growth,NASDAQ,US,False,"Palo Alto Networks, Inc.",305698350000.0,US,1535
234,45,2026-09-15,6,0.03324038154641081,full_universe,value,NYSE,US,True,Bank of America Corporation,422389036800.0,US,45
235,1104,2026-09-15,6,0.021087215556661328,full_universe,value,NYSE,US,True,JPMorgan Chase & Co.,944500479900.0,US,1104
236,516,2026-09-15,6,0.04740537076214756,full_universe,growth,NYSE,US,False,TransDigm Group Incorporated,60687956000.0,US,516
237,2310,2026-09-15,6,0.014601090257351571,full_universe,growth,NYSE,US,True,Waters Corporation,31194505616.0,US,2310
238,2306,2026-09-15,6,0.012861665439658033,full_universe,value,NYSE,US,False,Verizon Communications Inc.,214832562000.0,US,2306
36,2641,2026-09-15,7,0.006828347324286636,full_universe,value,NYSE,US,True,Exxon Mobil Corporation,701574188800.0,US,2641
38,121,2026-09-15,7,0.01873859896005715,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
39,2823,2026-09-15,7,0.014278182098529341,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
42,256,2026-09-15,7,0.013146270139176986,full_universe,value,NYSE,US,True,AbbVie Inc.,464675345887.0,US,256
48,2493,2026-09-15,7,0.026870518873709302,full_universe,value,NYSE,US,True,"United Rentals, Inc.",61565924025.0,US,2493
50,740,2026-09-15,7,0.005971868286003918,full_universe,growth,NASDAQ,US,True,Lam Research Corporation,338741895900.0,US,740
53,1641,2026-09-15,7,0.014086685853232847,full_universe,value,NYSE,US,True,Philip Morris International Inc.,302541787100.0,US,1641
56,2823,2026-09-15,7,0.012847229365878336,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
59,2823,2026-09-15,7,0.0039486874462127085,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
60,1105,2026-09-15,7,0.020894114860620365,full_universe,value,NASDAQ,US,True,Keurig Dr Pepper Inc.,42844017742.0,US,1105
62,2640,2026-09-15,7,0.017117388827186518,full_universe,growth,NYSE,US,False,Visa Inc.,701300273396.0,US,2640
64,2641,2026-09-15,7,0.013027513858807094,full_universe,value,NYSE,US,True,Exxon Mobil Corporation,701574188800.0,US,2641
65,1580,2026-09-15,7,0.024628177561380634,full_universe,growth,NYSE,US,True,"Cloudflare, Inc.",116100720590.0,US,1580
66,2823,2026-09-15,7,0.031944681023266586,full_universe,value,NASDAQ,US,True,"Micron Technology, Inc.",1047622164000.0,US,2823
67,2794,2026-09-15,7,0.025442250165670532,full_universe,growth,NASDAQ,US,True,Microsoft Corporation,3691389416000.0,US,2794
69,50,2026-09-15,7,0.0210352312409721,full_universe,value,NASDAQ,US,True,"Mondelez International, Inc.",79258851000.0,US,50
70,121,2026-09-15,7,0.020642404150769674,full_universe,growth,NASDAQ,US,False,"Amazon.com, Inc.",2672278782000.0,US,121
71,1353,2026-09-15,7,0.02829916430602117,full_universe,growth,NASDAQ,US,False,Broadcom Inc.,1614104166600.0,US,1353
